ZONE_ID;STADSDELEN;BC;GEBIED_ACTWAG;ZONE_VENOM;GEM2014;GEMEENTE;BUURT_ZONENAAM;PC4;LAND;PROV;COROP;HAVEN_IND;XCOORD;YCOORD;OPP;HUISH;INK_GEM;ACT_WAG;INWONERS;M_00_05;M_06_11;M_12_14;M_15_17;M_18_34;M_35_54;M_55_64;M_65_74;M_75_EO;V_00_05;V_06_11;V_12_14;V_15_17;V_18_34;V_35_54;V_55_64;V_65_74;V_75_EO;BBV_MAN;WERKZ_M;PT_MAN;BBV_VROUW;WERKZ_V;PT_VROUW;HOWEEK;MBOWEEK;HOWKND;MBOWKND;BANENTOT2;ZELFST;BANENTOT;LANDBOUW;INDUSTRIE;DETAIL;DIENSTEN;OVERHEID;OVERIG;BASIS_OW;SPEC_OW;VOORTG_OW;MBO;HBO_WO;hotelbedden;PT_KP;PZT_H;PZT_B;AVert;AAank;
293;4;F11c;4;175;363;Amsterdam;Sloterdijk_III_Oost;1043;1;7;23;0;115471;489571;51;0;19601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;13;372;0;100;128;22;0;122;0;0;0;0;0;0;0;4.0;0.0;1;1;
294;4;F11j;4;181;363;Amsterdam;Bretten_West;1043;1;7;23;0;115338;488982;28;0;19601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0.0;1;1;
295;4;F11j;4;217;363;Amsterdam;Bretten_West;1046;1;7;23;0;114510;488945;48;0;19601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0.0;1;1;
296;4;F11j;4;216;363;Amsterdam;Bretten_West;1046;1;7;23;0;113893;488973;39;0;19601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0.0;1;1;
297;4;F11j;4;216;363;Amsterdam;Bretten_West;1046;1;7;23;0;113160;488972;33;0;19601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0.0;1;1;
298;4;F11j;4;216;363;Amsterdam;Bretten_West;1046;1;7;23;0;112587;489021;26;0;19601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0.0;1;1;
299;4;F11e;4;177;363;Amsterdam;De_Heining;1047;1;7;23;1;112495;489974;126;14;19601;5;28;2;0;1;0;3;6;2;1;2;1;0;0;0;3;4;0;3;0;12;9;0;4;4;1;0;0;0;0;114;46;160;0;86;0;27;0;47;0;0;0;0;0;0;0;4.0;0.0;1;1;
300;4;F11d;4;178;363;Amsterdam;Sloterdijk_III_West;1046;1;7;23;0;113345;489548;27;7;19601;12;10;1;0;0;0;1;2;1;1;0;0;0;0;0;1;1;1;1;0;2;2;0;0;0;0;0;0;0;0;450;38;488;0;193;6;147;0;142;0;0;0;0;0;0;0;4.0;0.0;1;1;
301;4;F11d;4;165;363;Amsterdam;Sloterdijk_III_West;1046;1;7;23;0;113390;489947;13;0;19601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0.0;1;1;
302;4;F11d;4;165;363;Amsterdam;Sloterdijk_III_West;1046;1;7;23;0;114003;489801;30;0;19601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;673;11;684;0;1;0;103;0;580;0;0;0;0;0;0;0;4.0;0.0;1;1;
303;4;F11d;4;178;363;Amsterdam;Sloterdijk_III_West;1046;1;7;23;0;113920;489415;32;45;19601;17;66;0;1;1;4;36;10;3;1;0;0;0;0;1;4;5;0;0;0;35;35;6;5;4;2;0;7;0;0;1635;148;1783;0;478;26;680;33;566;0;0;0;0;0;0;0;4.0;0.0;1;1;
304;4;F11d;4;180;363;Amsterdam;Sloterdijk_III_West;1046;1;7;23;0;114486;489447;21;3;19601;1;7;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;4;4;1;0;0;0;0;1;0;0;730;65;795;0;201;105;99;0;390;0;0;0;0;0;0;0;4.0;0.0;1;1;
305;4;F11d;4;179;363;Amsterdam;Sloterdijk_III_West;1046;1;7;23;0;114473;489834;20;0;19601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;649;4;653;0;36;0;42;0;575;0;0;0;0;0;0;0;4.0;0.0;1;1;
306;4;F11d;4;179;363;Amsterdam;Sloterdijk_III_West;1046;1;7;23;0;115011;489967;24;0;19601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;700;0;700;0;143;7;0;0;550;0;0;0;0;0;0;0;4.0;0.0;1;1;
307;4;F11c;4;180;363;Amsterdam;Sloterdijk_III_Oost;1046;1;7;23;0;115007;489576;29;0;19601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387;9;396;0;105;135;48;0;108;0;0;0;0;0;0;0;4.0;0.0;1;1;
308;4;F11d;4;165;363;Amsterdam;Sloterdijk_III_West;1046;1;7;23;1;113842;490225;14;0;19601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;4.0;1;1;
309;4;F11d;4;179;363;Amsterdam;Sloterdijk_III_West;1046;1;7;23;1;115200;490225;28;12;19601;4;12;0;0;0;0;1;7;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;36;0;36;0;0;0;0;0;0;0;0;0;0;0;4.0;4.0;1;1;
310;4;F76a;4;196;363;Amsterdam;Buurt_3;1063;1;7;23;0;116330;488519;8;542;28661;330;1208;64;57;27;24;176;174;57;24;17;53;49;24;28;174;161;54;29;16;344;326;23;271;251;97;27;30;2;0;96;91;187;0;0;30;37;24;96;209;0;0;0;0;0;0;4.0;4.0;1;1;
311;4;F76a;4;196;363;Amsterdam;Buurt_3;1063;1;7;23;0;116680;488521;7;231;28661;198;524;50;27;11;8;59;101;15;9;10;47;28;7;3;72;60;4;4;9;142;135;10;87;81;32;10;11;1;0;20;42;62;0;9;2;21;0;30;0;0;0;0;0;0;0;4.0;4.0;1;1;
312;4;F76a;4;196;363;Amsterdam;Buurt_3;1063;1;7;23;0;116680;488360;8;546;28661;287;1176;57;55;21;15;122;188;71;38;25;61;61;22;17;129;164;58;30;42;326;310;22;242;224;87;19;21;2;0;202;77;279;0;29;34;45;0;171;0;165;0;0;0;0;0;4.0;4.0;1;1;
313;4;F76a;4;197;363;Amsterdam;Buurt_3;1063;1;7;23;0;117065;488212;8;431;28661;242;828;33;25;12;17;98;133;72;31;23;28;32;11;10;99;114;34;32;24;262;249;18;180;167;66;19;18;0;0;36;49;85;0;12;4;19;2;48;0;0;0;0;0;0;0;4.0;4.0;1;1;
314;4;F76a;4;197;363;Amsterdam;Buurt_3;1063;1;7;23;0;117126;488440;5;52;28661;73;125;6;4;4;1;12;13;6;5;7;4;6;1;3;7;19;8;8;11;28;26;2;28;26;10;2;1;0;0;68;12;80;0;6;0;6;39;29;303;0;0;0;0;0;0;4.0;4.0;1;1;
315;4;F76a;4;197;363;Amsterdam;Buurt_3;1063;1;7;23;0;117152;488614;9;221;28661;217;573;27;39;18;10;48;98;28;22;11;19;30;12;14;49;96;23;18;11;153;145;11;125;117;46;9;9;0;0;270;62;332;0;20;1;32;212;67;234;0;0;0;0;0;0;4.0;4.0;1;1;
316;4;F76a;4;197;363;Amsterdam;Buurt_3;1063;1;7;23;0;117545;488537;10;478;28661;268;917;19;30;10;13;157;158;45;23;17;29;31;12;12;170;115;37;19;20;296;280;20;220;205;80;32;27;1;0;85;141;226;0;24;11;95;0;96;0;0;0;0;0;0;0;4.0;4.0;1;1;
317;4;F76a;4;197;363;Amsterdam;Buurt_3;1063;1;7;23;0;117484;488387;7;213;28661;160;428;15;21;7;4;41;69;31;24;17;18;15;9;6;43;57;22;18;11;126;120;9;91;84;33;8;7;0;0;23;27;50;0;7;0;19;2;22;0;0;0;0;0;0;0;4.0;4.0;1;1;
318;4;F76a;4;197;363;Amsterdam;Buurt_3;1063;1;7;23;0;117428;488210;7;331;28661;164;625;24;13;7;14;106;85;39;21;11;21;19;9;3;107;77;31;19;19;196;186;13;148;137;54;20;18;0;0;137;56;193;0;26;7;61;24;75;377;0;0;0;0;0;0;4.0;4.0;1;1;
319;4;F76b;4;197;363;Amsterdam;Buurt_2;1063;1;7;23;0;117371;487988;11;442;28199;258;951;40;44;16;16;144;141;51;25;14;25;28;16;14;141;133;65;25;13;282;267;19;235;219;86;27;24;1;0;107;79;186;0;22;29;35;0;100;0;0;0;0;0;0;0;4.0;4.0;1;1;
320;4;F76b;4;197;363;Amsterdam;Buurt_2;1063;1;7;23;0;116983;487996;11;445;28199;222;938;31;50;17;23;132;153;44;15;13;33;43;12;27;136;154;31;19;5;274;260;18;229;213;84;26;24;1;0;180;81;261;0;24;42;39;49;107;0;0;0;0;0;0;0;4.0;4.0;1;1;
321;4;F76b;4;196;363;Amsterdam;Buurt_2;1063;1;7;23;0;116628;488079;10;574;28199;353;1187;48;42;23;9;192;180;63;36;22;45;34;17;21;185;158;40;48;24;363;344;25;274;254;98;29;30;2;0;676;123;799;0;45;587;68;0;99;0;0;0;0;0;0;250;4.0;4.0;1;1;
322;4;F77a;4;198;363;Amsterdam;Slotermeer_Zuid;1064;1;7;23;0;116500;487870;12;650;23761;293;1021;29;18;14;8;122;221;61;79;34;26;23;11;4;107;110;44;54;56;356;337;26;193;179;70;21;20;1;0;291;70;361;0;27;3;23;234;74;0;0;0;0;0;402;250;4.0;4.0;1;1;
323;4;F77a;4;198;363;Amsterdam;Slotermeer_Zuid;1064;1;7;23;0;116789;487721;10;403;23761;201;633;25;16;5;5;124;85;36;17;15;29;21;9;2;139;54;26;11;14;193;183;14;140;130;51;25;24;1;0;180;58;238;0;10;0;28;30;170;100;0;0;0;0;0;0;4.0;4.0;1;1;
324;4;F77a;4;199;363;Amsterdam;Slotermeer_Zuid;1064;1;7;23;0;117121;487661;16;867;23761;468;1638;65;69;23;24;242;248;84;57;41;75;67;16;23;255;199;61;50;39;480;455;32;351;326;126;52;27;2;1;178;125;303;0;21;7;39;85;151;0;0;208;0;0;0;0;4.0;4.0;1;1;
325;4;F77a;4;199;363;Amsterdam;Slotermeer_Zuid;1064;1;7;23;0;117407;487638;5;73;23761;44;124;4;2;1;2;19;27;5;0;3;6;5;1;0;19;19;3;0;8;39;37;2;24;22;9;4;2;0;0;206;21;227;0;3;11;17;180;16;0;0;0;0;0;0;0;4.0;4.0;1;1;
326;4;F77b;4;199;363;Amsterdam;Noordoever_Sloterplas;1064;1;7;23;0;117346;487190;4;65;34301;39;130;11;5;0;0;16;20;6;6;1;9;6;2;1;26;13;3;4;1;34;33;2;28;26;10;4;3;0;0;59;21;80;0;9;4;10;0;57;0;0;0;0;0;0;0;4.0;4.0;1;1;
327;4;F77b;4;199;363;Amsterdam;Noordoever_Sloterplas;1064;1;7;23;0;117071;487290;15;805;34301;394;1219;23;14;3;4;288;168;52;39;33;20;9;3;2;291;114;54;47;55;405;384;27;303;281;109;60;30;2;0;272;125;397;0;16;2;117;197;65;0;0;977;0;0;0;0;4.0;4.0;1;1;
328;4;F77b;4;198;363;Amsterdam;Noordoever_Sloterplas;1064;1;7;23;0;116679;487364;12;282;34301;196;682;28;40;18;16;78;94;33;21;9;37;36;17;12;78;107;29;16;13;175;165;12;147;137;54;14;16;1;0;41;41;82;0;16;4;7;0;55;0;0;0;0;0;0;0;4.0;4.0;1;1;
329;4;F77e;4;182;363;Amsterdam;Sloterpark;1064;1;7;23;0;116041;486777;96;40;28846;31;76;3;2;1;0;29;5;0;0;0;2;0;0;0;29;5;0;0;0;0;0;0;0;0;0;0;0;0;0;93;7;100;0;2;0;8;0;90;0;0;0;0;0;0;0;4.0;4.0;1;1;
330;4;F77b;4;198;363;Amsterdam;Noordoever_Sloterplas;1064;1;7;23;0;116354;487452;10;557;34301;434;1307;69;50;19;21;130;182;87;41;14;67;45;25;24;162;207;101;35;28;334;315;23;320;298;116;28;29;1;0;95;142;237;0;10;0;87;1;139;0;0;0;0;0;0;0;4.0;4.0;1;1;
331;4;F77f;4;198;363;Amsterdam;Buurt_5_Zuid;1064;1;7;23;0;116059;487391;7;302;28569;167;622;26;23;10;9;65;83;42;29;19;18;31;13;13;53;95;35;32;26;166;156;12;138;128;50;11;12;1;0;20;41;61;0;4;0;13;0;44;0;0;0;0;0;0;0;4.0;4.0;1;1;
332;4;F77f;4;198;363;Amsterdam;Buurt_5_Zuid;1064;1;7;23;0;116041;487591;9;694;28569;417;1472;68;63;41;28;256;160;66;40;24;45;90;28;22;243;172;60;38;28;400;378;29;323;300;117;46;47;1;0;154;140;294;0;47;37;55;2;153;0;0;0;0;0;0;0;4.0;4.0;1;1;
333;4;F77d;4;198;363;Amsterdam;Buurt_5_Noord;1064;1;7;23;0;116108;487916;15;1019;27552;671;2508;124;110;61;61;316;346;137;66;55;99;122;43;54;328;332;128;67;59;671;636;48;551;511;199;60;65;2;1;285;173;458;0;0;97;75;13;273;0;0;0;0;0;0;0;4.0;4.0;1;1;
334;4;F77c;4;196;363;Amsterdam;Buurt_4_Oost;1063;1;7;23;0;116202;488082;11;523;30880;327;993;33;31;15;10;150;141;54;29;26;34;20;11;14;170;123;48;55;29;289;274;20;249;231;90;25;25;1;0;302;101;403;0;33;20;66;156;128;619;0;192;0;0;0;250;4.0;4.0;1;1;
335;4;F77c;4;196;363;Amsterdam;Buurt_4_Oost;1063;1;7;23;0;116229;488363;9;566;30880;375;1200;32;44;20;15;167;182;62;39;21;35;47;17;20;195;169;58;48;29;350;332;24;298;276;107;28;29;2;0;84;88;172;0;5;11;42;0;114;0;0;0;0;0;172;250;4.0;4.0;1;1;
336;4;F77c;4;196;363;Amsterdam;Buurt_4_Oost;1063;1;7;23;0;116019;488577;7;271;30880;138;546;23;16;9;9;75;96;32;20;5;28;20;9;5;89;69;24;9;8;177;167;12;118;109;43;13;13;1;0;9;60;69;0;0;0;19;0;50;0;0;0;0;0;0;0;4.0;4.0;1;1;
337;4;F77c;4;196;363;Amsterdam;Buurt_4_Oost;1063;1;7;23;0;115871;488351;6;258;30880;143;677;20;44;15;16;101;84;25;31;22;22;27;13;20;66;80;33;40;18;193;183;13;145;135;53;13;15;1;0;26;36;62;0;0;6;8;0;48;0;63;0;0;0;0;0;4.0;4.0;1;1;
338;4;F77c;4;198;363;Amsterdam;Buurt_4_Oost;1064;1;7;23;0;115736;488165;4;95;30880;69;203;6;8;4;2;12;39;10;11;6;2;11;1;1;19;33;17;15;6;54;51;4;50;47;19;3;3;0;0;101;20;121;0;2;2;7;17;93;0;0;0;0;0;0;0;4.0;4.0;1;1;
339;4;F77d;4;198;363;Amsterdam;Buurt_5_Noord;1064;1;7;23;0;115743;487980;8;506;27552;395;1173;48;55;22;21;170;167;62;29;13;56;41;24;22;180;157;67;28;11;325;308;23;275;256;100;33;34;1;0;158;100;258;0;33;2;55;32;136;0;0;0;0;0;0;0;4.0;4.0;1;1;
340;4;F77f;4;198;363;Amsterdam;Buurt_5_Zuid;1064;1;7;23;0;115727;487397;10;433;28569;281;874;53;35;6;13;122;123;36;32;21;32;21;12;12;130;120;38;37;31;235;222;16;204;190;74;23;23;1;0;137;70;207;0;35;14;33;36;89;0;193;0;0;0;0;0;4.0;4.0;1;1;
341;4;F77f;4;198;363;Amsterdam;Buurt_5_Zuid;1064;1;7;23;0;115722;487673;6;364;28569;255;937;43;54;22;23;115;129;45;26;13;40;41;34;28;117;133;39;27;8;245;232;17;208;193;75;22;24;1;0;95;56;151;0;50;14;43;0;44;0;0;0;0;0;0;0;4.0;4.0;1;1;
342;4;F78a;4;195;363;Amsterdam;Buurt_6;1067;1;7;23;0;115310;487491;11;288;27922;196;577;22;17;11;11;56;63;62;33;19;16;20;12;9;52;79;37;32;26;164;155;11;129;120;47;8;10;0;0;32;51;83;0;3;0;24;0;56;0;0;0;0;0;0;0;4.0;4.0;1;1;
343;4;F78b;4;195;363;Amsterdam;Buurt_7;1067;1;7;23;0;114752;487537;12;566;35965;551;1467;80;77;47;33;173;205;52;35;26;92;75;33;36;180;200;36;43;44;366;347;26;305;284;109;28;32;0;0;100;131;231;0;4;5;54;0;168;81;0;0;0;0;0;0;4.0;4.0;1;1;
344;4;F78b;4;195;363;Amsterdam;Buurt_7;1067;1;7;23;0;114624;487731;9;233;35965;218;596;29;38;17;9;62;81;29;27;19;30;27;8;11;62;72;32;18;25;152;144;10;120;111;43;10;11;0;0;73;53;126;0;0;0;16;32;78;279;0;0;0;0;0;0;4.0;4.0;1;1;
345;4;F78a;4;195;363;Amsterdam;Buurt_6;1067;1;7;23;0;114976;487740;5;486;27922;290;1023;47;44;16;19;181;107;41;14;11;44;52;18;17;219;125;37;22;9;264;250;18;259;241;93;33;34;0;0;47;98;145;0;15;11;51;0;68;0;0;0;0;0;0;0;4.0;4.0;1;1;
346;4;F78a;4;195;363;Amsterdam;Buurt_6;1067;1;7;23;0;115294;487768;7;572;27922;304;1380;60;66;32;31;153;196;69;35;32;58;73;26;31;180;194;67;35;42;355;336;25;313;290;112;27;31;1;0;89;97;186;1;7;8;30;0;140;0;0;0;0;0;0;0;4.0;4.0;1;1;
347;4;F78a;4;195;363;Amsterdam;Buurt_6;1067;1;7;23;0;115553;487753;4;27;27922;16;78;3;5;1;2;12;9;6;5;0;2;3;0;1;10;8;7;4;0;23;22;2;19;18;6;2;2;0;0;69;7;76;0;1;0;0;60;15;671;0;0;0;0;0;0;4.0;4.0;1;1;
348;4;F78c;4;195;363;Amsterdam;Buurt_8;1067;1;7;23;0;115560;488002;7;81;32082;70;256;6;12;6;9;24;32;16;6;6;5;10;9;5;51;35;6;12;6;64;60;4;68;62;24;6;7;0;0;41;11;52;0;3;1;7;0;41;0;0;0;0;0;0;0;4.0;4.0;1;1;
349;4;F78c;4;195;363;Amsterdam;Buurt_8;1067;1;7;23;0;115274;488020;11;843;32082;729;1969;98;81;31;44;293;286;72;43;37;71;71;36;29;330;284;70;45;48;540;512;38;468;434;167;51;54;1;0;403;196;599;0;7;47;83;48;414;484;0;0;0;0;0;0;4.0;4.0;1;1;
350;4;F78c;4;195;363;Amsterdam;Buurt_8;1067;1;7;23;0;114983;488051;9;887;32082;577;2026;98;116;32;38;292;311;64;32;26;98;96;39;35;319;270;57;48;55;537;509;38;451;418;161;50;54;1;0;454;167;621;0;1;276;60;0;284;0;0;0;0;0;0;0;4.0;4.0;1;1;
351;4;F78b;4;195;363;Amsterdam;Buurt_7;1067;1;7;23;0;114720;487994;8;316;35965;254;761;41;23;8;14;108;91;49;45;20;34;25;18;9;93;81;43;35;24;225;213;16;161;149;57;16;18;0;0;43;62;105;0;0;1;29;0;75;0;0;0;0;0;0;0;4.0;4.0;1;1;
352;4;F78d;4;194;363;Amsterdam;Buurt_9;1067;1;7;23;0;114924;488313;10;590;30511;405;1490;65;73;32;38;185;197;115;38;17;75;61;40;35;164;201;93;45;16;419;397;29;332;308;118;28;33;1;0;68;84;152;0;27;7;25;0;93;0;0;0;0;0;0;0;4.0;4.0;1;1;
353;4;F78d;4;194;363;Amsterdam;Buurt_9;1067;1;7;23;0;115331;488324;11;1016;30511;605;2256;97;98;34;39;369;331;95;57;29;114;91;38;32;395;281;79;51;26;652;617;46;517;480;185;62;66;1;0;136;195;331;0;0;7;77;0;247;0;0;0;0;0;0;0;4.0;4.0;1;1;
354;4;F78e;4;194;363;Amsterdam;Eendrachtspark;1067;1;7;23;0;115648;488366;14;180;26812;192;312;4;7;5;1;58;67;28;10;1;6;12;7;7;41;40;13;4;1;120;114;8;65;61;23;8;9;0;0;25;26;51;0;7;4;19;0;21;0;0;0;0;0;0;0;4.0;4.0;1;1;
355;4;F78e;4;194;363;Amsterdam;Eendrachtspark;1067;1;7;23;0;115398;488580;6;185;26812;161;485;14;19;12;8;55;62;29;19;20;22;16;12;11;53;64;30;21;18;128;121;9;111;103;40;9;10;0;0;35;31;66;1;11;2;23;0;29;0;0;0;0;0;0;0;4.0;4.0;1;1;
356;4;F78d;4;194;363;Amsterdam;Buurt_9;1067;1;7;23;0;114905;488545;16;721;30511;669;1859;109;66;35;38;213;259;101;75;50;106;86;40;29;206;211;80;89;66;502;475;35;380;353;136;34;38;1;0;269;147;416;0;0;34;57;45;280;521;0;0;0;0;0;0;4.0;4.0;1;1;
357;4;F79a;4;192;363;Amsterdam;Osdorper_Binnenpolder;1067;1;7;23;0;112426;488492;29;1;38924;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0.0;1;1;
358;4;F79a;4;192;363;Amsterdam;Osdorper_Binnenpolder;1067;1;7;23;0;113006;488579;40;6;38924;7;12;0;0;0;1;1;0;1;2;1;0;0;1;1;1;1;1;0;1;2;2;0;3;2;1;0;0;0;0;9;6;15;12;1;0;1;0;1;0;0;0;0;0;0;0;4.0;0.0;1;1;
359;4;F79a;4;192;363;Amsterdam;Osdorper_Binnenpolder;1067;1;7;23;0;113099;487753;18;0;38924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0.0;1;1;
360;4;F79a;4;192;363;Amsterdam;Osdorper_Binnenpolder;1067;1;7;23;0;113518;487673;21;0;38924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;4.0;0.0;1;1;
361;4;F79a;4;192;363;Amsterdam;Osdorper_Binnenpolder;1067;1;7;23;0;113600;488478;27;0;38924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;12;69;0;1;0;8;0;60;0;0;0;0;0;0;0;4.0;0.0;1;1;
362;4;F79a;4;192;363;Amsterdam;Osdorper_Binnenpolder;1067;1;7;23;0;113940;488114;32;3;38924;1;5;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;71;7;78;0;2;0;4;12;60;0;20;0;0;0;0;0;4.0;0.0;1;1;
363;4;F79b;4;192;363;Amsterdam;Buurt_10;1067;1;7;23;0;114370;488575;15;322;38832;380;802;31;36;12;9;91;95;67;30;14;37;38;16;16;93;101;61;37;18;201;190;14;175;162;65;23;12;0;0;53;71;124;0;2;10;45;0;67;0;0;0;0;0;8;0;4.0;4.0;1;1;
364;4;F79b;4;192;363;Amsterdam;Buurt_10;1067;1;7;23;0;114375;488214;17;705;38832;813;1618;68;51;21;18;181;185;123;110;46;56;43;22;12;200;181;163;96;42;422;398;30;370;342;138;47;23;0;0;103;137;240;0;0;3;71;0;166;0;0;0;0;0;0;0;4.0;4.0;1;1;
365;4;F79a;4;192;363;Amsterdam;Osdorper_Binnenpolder;1067;1;7;23;0;114395;487800;10;0;38924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0.0;1;1;
366;4;F79a;4;192;363;Amsterdam;Osdorper_Binnenpolder;1067;1;7;23;0;113856;487455;32;0;38924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0.0;1;1;
367;4;F80b;4;186;363;Amsterdam;Osdorper_Bovenpolder;1067;1;7;23;0;114094;487216;40;7;51221;9;11;0;0;0;0;0;0;3;3;0;0;0;0;0;1;0;1;3;0;4;3;0;4;3;2;0;0;0;0;97;16;113;1;14;0;75;0;23;0;0;0;0;0;0;0;4.0;0.0;1;1;
368;4;F80b;4;187;363;Amsterdam;Osdorper_Bovenpolder;1067;1;7;23;0;113241;487023;30;39;51221;12;91;3;6;1;3;3;8;10;7;4;1;2;1;2;10;13;7;5;5;18;18;2;20;20;7;2;2;0;0;14;19;33;0;5;0;16;0;12;0;0;0;0;0;0;0;4.0;0.0;1;1;
369;4;F80b;4;187;363;Amsterdam;Osdorper_Bovenpolder;1067;1;7;23;0;112781;487348;60;61;51221;86;152;6;3;4;1;9;14;21;8;5;3;5;2;3;22;17;19;7;3;32;30;3;36;36;14;3;5;0;0;39;24;63;5;12;0;19;0;27;0;0;0;0;0;0;0;4.0;0.0;1;1;
370;4;F80b;4;187;363;Amsterdam;Osdorper_Bovenpolder;1067;1;7;23;0;112484;487610;36;50;51221;26;107;3;3;0;3;17;9;8;14;3;0;2;0;1;9;8;12;11;4;29;29;2;22;22;9;3;3;0;0;190;17;207;9;7;175;8;0;8;0;0;0;0;0;0;0;4.0;0.0;1;1;
371;4;F80b;4;187;363;Amsterdam;Osdorper_Bovenpolder;1067;1;7;23;0;112317;488024;15;49;51221;18;128;2;2;1;3;15;15;13;16;2;1;5;1;1;7;19;12;9;4;40;40;3;24;24;10;2;3;0;0;0;13;13;1;4;0;5;0;3;0;0;0;0;0;0;0;4.0;0.0;1;1;
372;4;F80c;4;188;363;Amsterdam;Bedrijvenpark_Lutkemeer;1067;1;7;23;0;112341;486668;40;3;49464;4;6;0;0;0;0;2;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0.0;1;1;
373;4;F80c;4;188;363;Amsterdam;Bedrijvenpark_Lutkemeer;1067;1;7;23;0;112177;485575;31;0;49464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;2;253;0;0;0;250;0;3;0;0;0;0;0;0;0;4.0;0.0;1;1;
374;4;F80c;4;188;363;Amsterdam;Bedrijvenpark_Lutkemeer;1067;1;7;23;0;112526;486023;27;15;49464;16;27;0;1;1;1;9;5;0;1;1;1;0;0;0;2;4;1;0;0;6;6;0;7;7;0;0;0;0;0;28;4;32;2;1;0;20;0;9;0;0;0;0;0;0;0;4.0;0.0;1;1;
375;4;F80c;4;188;363;Amsterdam;Bedrijvenpark_Lutkemeer;1067;1;7;23;0;112835;486457;33;10;49464;16;23;1;1;0;0;3;4;3;1;0;1;0;0;1;1;3;4;0;0;4;4;0;0;0;0;0;0;0;0;4;4;8;2;1;0;3;0;2;0;0;0;0;0;0;0;4.0;0.0;1;1;
376;4;F80c;4;193;363;Amsterdam;Bedrijvenpark_Lutkemeer;1067;1;7;23;0;112740;485413;36;1;49464;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;904;11;915;0;69;34;244;0;568;0;0;0;0;0;320;0;4.0;0.0;1;1;
