,id,lat,long,weight
198,228,4.853807086889012,52.393807799817594,638.8321109270908
199,229,4.847421795582368,52.39374959101325,1024.6553234459511
200,230,4.847582490306803,52.390534120152026,1219.4044182564915
201,231,4.859826722153675,52.38244166852086,367.13363784070714
202,232,4.857675336212561,52.384355553494345,584.259230060179
203,233,4.857662533772234,52.380753818947674,1073.591327203391
204,234,4.853899004378939,52.38280581155234,652.2457729935022
205,235,4.8511317865485175,52.38435667706097,792.3813578704788
206,236,4.847417836066977,52.3838689277942,554.9812416756882
207,237,4.847025657300352,52.382591797732175,285.5377800737847
208,238,4.845751815530253,52.38059370477739,178.95480400377204
209,239,4.845642750821317,52.378658214117664,425.73087329376307
210,240,4.849580774060676,52.37937460760608,575.0730554803081
211,241,4.848297615052185,52.380839552262316,466.2259652672453
212,242,4.851983833419861,52.380996622924144,624.1041402531299
213,243,4.85604137458147,52.37891648461072,402.1783667708897
214,244,4.860222375676698,52.37863873431051,925.0726986982033
215,245,4.861104317791356,52.37626387144224,1051.175382380018
216,246,4.856681363370729,52.375693730496444,439.748751259853
217,247,4.854611117478988,52.37756971102383,263.2236941511313
218,248,4.8536642618147665,52.37903407076393,351.2432401557452
219,249,4.851611733435064,52.37759084058529,408.91915579095297
220,250,4.848733832331692,52.37711363457382,1035.7952146426046
221,251,4.852054428718998,52.374865761702246,3.2010992080761236
222,252,4.847684563894073,52.37400471067026,1028.3406770189845
223,253,4.844360555291061,52.373611811893745,393.05064610242374
224,254,4.845159052571599,52.37641626907845,637.6858703549232
225,262,4.86475777784265,52.372732159187294,818.9161574285197
226,263,4.861349167711811,52.373047780009145,1782.348229211178
227,264,4.857588269488836,52.37288129110904,874.0981231216407
228,265,4.854581022873575,52.372414371208464,1080.6452791068348
229,266,4.851299428769573,52.37170836123628,1146.5537035832122
230,267,4.848560037505563,52.3712045672273,587.1549421976487
231,268,4.845098562055221,52.370843750264164,1440.8716104642276
232,269,4.850325245827467,52.36830874645809,813.8880731172567
233,270,4.851513618250189,52.36511850807637,891.1257636804716
234,271,4.854347744907085,52.36580153857512,1140.3101121791378
235,272,4.852846332052165,52.36906857711662,960.0401006752091
236,273,4.855656269660752,52.36967239455444,736.3481294865672
237,274,4.856736799592709,52.36621045753294,765.3056178876589
238,275,4.856024004370316,52.36301709855479,1039.5719574269644
239,276,4.851384595232495,52.3625941405359,487.1744750904707
240,277,4.851221926622482,52.359831899829075,941.4675183272948
241,278,4.855144780250668,52.36040910224169,998.3482552791169
242,279,4.85861183702886,52.366280357642076,563.7341000692123
243,280,4.858009517080258,52.369978017002644,806.9324013102126
244,281,4.8616066547282735,52.36990006943339,1465.684122606723
245,282,4.8606763334949825,52.36716133346084,807.8013767236387
246,452,4.844043745310803,52.366728077377054,609.3582882492187
247,453,4.847253474445132,52.368029586407616,1.1816236690055284
248,454,4.84819398949681,52.365314632788724,1.0704935097093846
249,455,4.847671438261391,52.36125357959806,0.0
250,456,4.844258359546884,52.36108264177734,621.5690343640382
251,462,4.845856617934516,52.35679046772815,720.419635356305
252,463,4.843650895495256,52.35395274484711,24.121245459853327
253,464,4.843817846968135,52.35023132247059,435.9766363075525
254,465,4.843381549984882,52.34724839755282,543.5561106373634
255,508,4.861278252756911,52.34159910756257,2267.1974023258254
256,509,4.861562663556326,52.3394897084691,0.0
257,511,4.866832838830512,52.34051930054822,943.159466706652
258,512,4.870832784741155,52.34047091444565,2198.1794736709107
259,515,4.875010677021882,52.340644170227485,2528.5175468635966
260,516,4.8810125468943335,52.340799582961274,1221.306517073182
261,518,4.88859851659338,52.33908759086183,350.42498681140836
262,519,4.888679504360916,52.342583497760145,423.5282180376332
263,539,4.888497143130278,52.35731390615992,2136.4282891475787
264,540,4.888617891596309,52.3538249403965,1695.8414918346364
265,541,4.892247317048293,52.354294442723784,1613.8962039240296
266,542,4.891679609241586,52.35703139543406,711.7313683147561
267,543,4.8950442346704905,52.357269064139864,1005.2551554637881
268,544,4.895927379889961,52.355062952656354,1134.3725211709777
269,545,4.899119227169653,52.356056494551254,925.7120591568831
270,546,4.9021969799401655,52.35769033879937,774.9928508154369
271,547,4.90319526017053,52.35618035785449,885.5875307718496
272,548,4.9043496042493455,52.35463690523446,958.4098805826343
273,549,4.905392030860406,52.35324553729678,683.4881425100424
274,550,4.900464539925579,52.352966106493625,1448.1535340135015
275,551,4.89687233461012,52.35281704483315,1217.4694169930813
276,552,4.892843700977159,52.351712458700845,1710.0510328780408
277,553,4.888933994942746,52.35154884382446,1732.6780782034093
278,554,4.889057283785761,52.34948744548336,1025.2617421534335
